Date,VIX,syn_vix
2010-12-15,17.94,13.352030475785387
2010-12-16,17.39,12.695612728438832
2010-12-17,16.11,14.986467725510627
2010-12-20,16.41,14.51415035554372
2010-12-21,16.49,14.637697345075114
2010-12-22,15.45,14.060342782141982
2010-12-23,16.47,14.817902125531646
2010-12-29,17.28,14.319451912242526
2010-12-30,17.52,14.62133428573601
2010-12-31,17.75,15.176562484270805
2011-01-04,17.38,14.32352986227674
2011-01-05,17.02,13.572934641761854
2011-01-06,17.4,14.305356519214888
2011-01-07,17.14,13.626072872773587
2011-01-10,17.54,13.734965178742156
2011-01-11,16.89,13.081593525152648
2011-01-12,16.24,13.141585463604388
2011-01-13,16.39,12.947728190926608
2011-01-14,15.46,11.5412889623668
2011-01-18,15.87,12.839561587101189
2011-01-19,17.31,14.185462049569283
2011-01-20,17.99,11.672410294265733
2011-01-21,18.47,15.673448155668583
2011-01-24,17.65,15.12082022436002
2011-01-25,17.59,15.310959385558833
2011-01-26,16.64,13.897914566751146
2011-01-27,16.15,13.604799581285818
2011-01-28,20.04,17.175455185845166
2011-01-31,19.53,16.744675111591235
2011-02-01,17.63,14.675422574695865
2011-02-02,17.3,14.464683046532636
2011-02-03,16.69,13.405718955934493
2011-02-04,15.93,12.638276186604235
2011-02-07,16.28,13.216170415811405
2011-02-08,15.81,12.422225464208312
2011-02-09,15.87,12.892030559503443
2011-02-10,16.09,12.280913966212335
2011-02-11,15.69,11.598421743767029
2011-02-14,15.95,12.219175095988614
2011-02-15,16.37,12.670332992889936
2011-02-16,16.72,12.224577273060925
2011-02-17,16.59,10.6637730544833
2011-02-18,16.43,14.096408044227093
2011-02-22,20.8,18.173671283922832
2011-02-23,22.13,18.441681718651154
2011-02-24,21.32,17.73862176892151
2011-02-25,19.22,16.335463720146507
2011-02-28,18.35,15.843672537639447
2011-03-01,21.01,17.32897780138088
2011-03-02,20.7,17.40254645287335
2011-03-03,18.6,15.11385721862453
2011-03-04,19.06,16.944338409379693
2011-03-07,20.66,18.024698524062757
2011-03-08,19.82,16.385916486548872
2011-03-09,20.22,16.815587207177536
2011-03-10,21.88,19.777564555374173
2011-03-11,20.08,16.464438063427075
2011-03-14,21.13,18.962070019068648
2011-03-15,24.32,20.669951487372813
2011-03-16,29.4,25.12028062533226
2011-03-17,26.37,16.139297342727453
2011-03-18,24.44,20.870808581453996
2011-03-21,20.61,18.17426428038817
2011-03-22,20.21,17.7085427893473
2011-03-23,19.17,16.485505913003095
2011-03-24,18.0,15.619168251019252
2011-03-25,17.91,15.47708875490195
2011-03-28,19.44,15.896397890379326
2011-03-29,18.16,15.602526746037777
2011-03-30,17.71,14.734298272809296
2011-03-31,17.74,14.478764381700085
2011-04-01,17.4,13.902930034659253
2011-04-04,17.5,14.473674803124007
2011-04-05,17.25,13.19541567914585
2011-04-06,16.9,12.793498885397305
2011-04-07,17.11,13.473772391843989
2011-04-08,17.87,14.319603452035093
2011-04-11,16.59,15.231664678098964
2011-04-12,17.09,16.044787895152947
2011-04-13,16.92,13.240719569786174
2011-04-14,16.27,12.570779254321534
2011-04-15,15.32,14.561441558215762
2011-04-18,16.96,15.16321101309842
2011-04-19,15.83,14.0449405427342
2011-04-20,15.07,13.352847936201526
2011-04-21,14.69,12.74532825859592
2011-04-26,15.62,13.15273436577398
2011-04-27,15.35,12.977493567913609
2011-04-28,14.62,11.935803753504427
2011-05-03,16.7,13.82410341476215
2011-05-04,17.08,13.973295613573697
2011-05-05,18.2,16.500993104506584
2011-05-06,18.4,16.173694890533827
2011-05-09,17.16,14.354899103592139
2011-05-10,15.91,12.41999251381034
2011-05-11,16.95,14.585712645663158
2011-05-12,16.03,13.241955985619791
2011-05-13,17.07,14.428045321165806
2011-05-16,18.24,16.494333199353893
2011-05-17,17.55,15.928952414248196
2011-05-18,16.23,12.520300374741769
2011-05-19,15.52,11.137351563774345
2011-05-20,17.43,14.644344834292847
2011-05-23,18.27,15.734260846213019
2011-05-24,17.82,15.371300272129718
2011-05-25,17.07,14.711527952542571
2011-05-26,16.09,13.770900728916674
2011-05-27,15.98,13.833302369561274
2011-05-31,15.45,13.578215176326559
2011-06-01,18.3,15.754986310180927
2011-06-02,18.09,15.950059111600655
2011-06-03,17.95,15.938788663287266
2011-06-06,18.49,16.957662771585607
2011-06-07,18.07,15.684305418156402
2011-06-08,18.79,16.481918314862114
2011-06-09,17.77,15.070921001813826
2011-06-10,18.86,15.978393747511726
2011-06-13,19.61,16.941908909377094
2011-06-14,18.26,15.210549289158878
2011-06-15,21.32,19.169835410595567
2011-06-16,22.73,14.559099089368654
2011-06-17,21.85,19.30587725701435
2011-06-20,19.99,18.29580162161853
2011-06-21,18.86,16.566094625106597
2011-06-22,18.52,16.204054050286448
2011-06-23,19.29,17.825159969184966
2011-06-24,21.1,18.717716065485064
2011-06-27,20.56,18.034463306709377
2011-06-28,19.17,17.032133949599775
2011-06-29,17.27,14.597526291493363
2011-06-30,16.52,13.48959549737617
2011-07-01,15.87,13.028153248899041
2011-07-05,16.06,13.50192064649846
2011-07-06,16.34,13.867878610030026
2011-07-07,15.95,13.652158061017177
2011-07-08,15.95,13.597828526405548
2011-07-11,18.39,18.139426845156137
2011-07-12,19.87,18.0067177580657
2011-07-13,19.91,16.520681044623547
2011-07-14,20.8,14.483453898616578
2011-07-15,19.53,17.786426851820654
2011-07-18,20.95,18.508810654601103
2011-07-19,19.21,16.86076216350954
2011-07-20,19.09,16.92097992996763
2011-07-21,17.56,15.878969744812292
2011-07-22,17.52,15.66156988827565
2011-07-25,19.35,17.238303318685396
2011-07-26,20.23,17.647554131140282
2011-07-27,22.98,20.08530899968518
2011-07-28,23.74,20.776277439620742
2011-07-29,25.25,22.51919536883484
2011-08-01,23.66,21.391544430047187
2011-08-02,24.79,22.148406895745598
2011-08-03,23.38,21.074818315923753
2011-08-04,31.66,27.34791021780904
2011-08-05,32.0,30.374485854868087
2011-08-08,48.0,38.92141825438188
2011-08-09,35.06,35.455194409787275
2011-08-10,42.99,38.38811414124113
2011-08-11,39.0,34.20814146636223
2011-08-12,36.36,31.115112044264247
2011-08-15,31.87,25.68429485460773
2011-08-16,32.85,24.851518434509686
2011-08-17,31.58,20.976327096176956
2011-08-18,42.67,26.92735749198028
2011-08-19,43.05,33.39158585249934
2011-08-22,42.44,32.69615068796052
2011-08-23,36.27,29.304245622720572
2011-08-24,35.9,28.514441390515096
2011-08-25,39.76,31.581154521662665
2011-08-26,35.59,29.979406867260316
2011-08-30,32.89,26.429255357288405
2011-08-31,31.62,26.779549872018947
2011-09-01,31.82,26.045848980766493
2011-09-02,33.92,27.700301606624784
2011-09-06,37.0,30.887007301880136
2011-09-07,33.38,26.69709987407632
2011-09-08,34.32,27.65091467581528
2011-09-09,38.52,33.15903265420498
2011-09-12,38.59,32.82170106054095
2011-09-13,36.91,28.068496153061357
2011-09-14,34.6,23.903798966529465
2011-09-15,31.97,18.270951132893344
2011-09-16,30.98,26.2568963569722
2011-09-19,32.73,27.076515785753667
2011-09-20,32.86,26.952950631727155
2011-09-21,37.32,28.24157054668269
2011-09-22,41.35,33.79734485360898
2011-09-23,41.25,32.60992845544663
2011-09-26,39.02,31.7534153293754
2011-09-27,37.71,29.967659308918705
2011-09-28,41.08,31.793019337658684
2011-09-29,38.84,32.509256185082705
2011-09-30,42.96,33.38488488942642
2011-10-03,45.45,35.96434690901998
2011-10-04,40.82,34.55812767006273
2011-10-05,37.81,31.039732945443138
2011-10-06,36.27,30.12385049229012
2011-10-07,36.2,28.2658088417021
2011-10-10,33.02,27.26096510829698
2011-10-11,32.86,25.401830295263917
2011-10-12,31.26,23.372439682014356
2011-10-13,30.7,22.940005662411085
2011-10-14,28.24,20.706786020296633
2011-10-17,33.39,25.800624069553006
2011-10-18,31.56,23.360048701871783
2011-10-19,34.44,25.725138426780013
2011-10-20,34.78,17.23873830211242
2011-10-21,31.32,25.882557328880363
2011-10-24,29.26,24.230165678202788
2011-10-25,32.22,25.636510623719406
2011-10-26,29.86,24.46454438837841
2011-10-27,25.46,20.85611667120075
2011-10-28,24.53,20.774179276036886
2011-10-31,29.96,23.821225936939275
2011-11-01,34.77,28.322279553223055
2011-11-02,32.74,26.748574302902412
2011-11-03,30.5,24.245806897832967
2011-11-04,30.16,24.86371308827911
2011-11-07,29.85,24.361993518458856
2011-11-08,27.48,21.286669394834036
2011-11-09,36.16,29.142889332071753
2011-11-10,32.81,25.73648497157705
2011-11-11,30.04,22.723670340322386
2011-11-14,31.13,25.025974198407887
2011-11-15,31.22,22.633677703548788
2011-11-16,33.51,23.30626425852055
2011-11-17,34.51,19.711190755247273
2011-11-18,32.0,26.83206920623176
2011-11-21,32.91,27.493259879289095
2011-11-22,31.97,26.971441552082894
2011-11-23,33.98,28.314860765884287
2011-11-25,34.47,28.945294504408093
2011-11-28,32.13,27.344759359846982
2011-11-29,30.64,25.77260858724497
2011-11-30,27.8,23.349315649205504
2011-12-01,27.41,22.91693851012362
2011-12-02,27.52,23.634337382687768
2011-12-05,27.84,24.660949112560697
2011-12-06,28.13,23.751790717262857
2011-12-07,28.67,25.225991026940374
2011-12-08,30.59,26.33622139635631
2011-12-09,26.38,21.767085214730503
2011-12-12,25.67,23.789960192054814
2011-12-13,25.41,22.340730280666047
2011-12-14,26.04,22.48137561591377
2011-12-15,25.11,17.362061374731834
2011-12-16,24.29,22.371470255399057
2011-12-19,24.92,22.577515186533446
2011-12-20,23.22,20.553280133843092
2011-12-21,21.43,19.734900952822816
2011-12-22,21.16,19.184320812396262
2011-12-23,20.73,18.70609679531661
2011-12-28,23.52,20.15990037473964
2011-12-29,22.65,19.230995514563766
2011-12-30,23.4,19.393337904408295
2012-01-03,22.97,18.644361123025174
2012-01-04,22.22,17.65078381488381
2012-01-05,21.48,16.759649726337788
2012-01-06,20.63,15.903152770465438
2012-01-09,21.07,15.728655525380622
2012-01-10,20.69,15.409773085116063
2012-01-11,21.05,15.064594914614556
2012-01-12,20.47,14.140236575148894
2012-01-13,20.91,14.507517647475762
2012-01-17,22.2,16.512968145719654
2012-01-18,20.89,13.568227593737165
2012-01-19,19.87,11.903022071715236
2012-01-20,18.28,15.96045476973211
2012-01-23,18.67,15.692057036087775
2012-01-24,18.91,15.944073943896091
2012-01-25,18.31,15.164587201957508
2012-01-26,18.57,16.171384409718232
2012-01-27,18.53,15.178594106051
2012-01-30,19.4,16.24877487748412
2012-01-31,19.44,16.116629832363344
2012-02-01,18.55,15.085142258086329
2012-02-02,17.98,14.642361745391897
2012-02-03,17.1,13.875971185240079
2012-02-06,17.76,14.542916177854014
2012-02-07,17.65,14.014910160613644
2012-02-08,18.16,13.964143067831634
2012-02-09,18.63,13.580296904557136
2012-02-10,20.79,16.85053527655162
2012-02-13,19.04,14.109710481245042
2012-02-14,19.54,15.128785101311912
2012-02-15,21.14,15.872433691374177
2012-02-16,19.22,11.23261385935157
2012-02-17,17.78,15.125775416662442
2012-02-21,18.19,15.485601280905556
2012-02-22,18.19,14.77088248447734
2012-02-23,16.8,13.86803089788218
2012-02-24,17.31,13.840053016929602
2012-02-27,18.19,14.126961545291625
2012-02-28,17.96,14.280188485546786
2012-02-29,18.43,14.297676384305516
2012-03-01,17.26,13.826472041036281
2012-03-02,17.29,13.1774050443564
2012-03-05,18.05,13.521874655738383
2012-03-06,20.87,16.992139677488787
2012-03-07,19.07,15.126814330020332
2012-03-08,17.95,13.894249020296925
2012-03-09,17.11,12.91825438291104
2012-03-12,15.64,12.463400586551558
2012-03-13,14.8,13.144890093320868
2012-03-14,15.31,12.922919271172725
2012-03-15,15.42,11.529596850212624
2012-03-16,14.47,13.497762901949134
2012-03-19,15.04,13.456276232760967
2012-03-20,15.58,13.845138702426796
2012-03-21,15.13,13.38537724216751
2012-03-22,15.57,14.703983553159333
2012-03-23,14.82,13.345523884489907
2012-03-26,14.26,12.837066430661952
2012-03-27,15.59,13.324184447517782
2012-03-28,15.47,13.932048945323498
2012-03-29,15.48,13.419152301983486
2012-03-30,15.5,13.142671556649589
2012-04-02,15.64,12.675186354160777
2012-04-03,15.66,13.246810206780973
2012-04-04,16.44,13.503765642555907
2012-04-05,16.7,13.766699954005182
2012-04-10,20.39,17.826803000793348
2012-04-11,20.02,16.33401611073047
2012-04-12,17.2,14.03070546883142
2012-04-13,19.55,15.590366546940254
2012-04-16,19.55,16.53157113039829
2012-04-17,18.46,15.113084381606829
2012-04-18,18.64,13.504620744679407
2012-04-19,18.36,12.769851394626642
2012-04-20,17.44,15.816829379194019
2012-04-23,18.97,16.821591162570932
2012-04-24,18.1,16.329582908483687
2012-04-25,16.82,14.722399028605606
2012-04-26,16.24,13.982354199209693
2012-04-27,16.32,13.887017850196589
2012-04-30,17.15,14.863213566428039
2012-05-01,16.6,13.65411127958196
2012-05-02,16.88,14.307739038821413
2012-05-03,17.56,14.930007021687238
2012-05-04,19.16,16.302624330181022
2012-05-08,19.05,16.405878493156635
2012-05-09,20.08,17.989681166100965
2012-05-10,18.83,16.289605262143084
2012-05-11,19.89,17.00929735763604
2012-05-14,21.87,19.08804915674279
2012-05-15,21.97,19.267755411925055
2012-05-16,22.27,17.24696834338331
2012-05-17,24.49,15.565477221824247
2012-05-18,25.1,21.247015476036484
2012-05-21,22.01,19.163714044502875
2012-05-22,22.48,19.103003491779415
2012-05-23,22.33,19.06421659461766
2012-05-24,21.54,18.572230639874483
2012-05-25,21.76,18.475183023510166
2012-05-29,21.03,17.607446965572436
2012-05-30,24.14,19.348686684193133
2012-05-31,24.06,18.78511904677445
2012-06-01,26.66,22.126250005688284
2012-06-06,22.16,18.086716722781553
2012-06-07,21.72,16.08570691963147
2012-06-08,21.23,16.348581924674136
2012-06-11,23.56,18.736010275892415
2012-06-12,22.09,16.46347183272772
2012-06-13,24.27,18.145647119686576
2012-06-14,21.68,15.963387566518314
2012-06-15,21.11,19.0900733378103
2012-06-18,18.32,17.137334725492952
2012-06-19,18.38,16.356737717295132
2012-06-20,17.24,16.250914487667202
2012-06-21,20.08,17.9208861110553
2012-06-22,18.11,16.295525947337755
2012-06-25,20.38,17.74574871734556
2012-06-26,19.72,17.329906870747376
2012-06-27,19.45,17.26915361017514
2012-06-28,19.71,17.736351419889374
2012-06-29,17.08,15.299633075445964
2012-07-02,16.8,14.620171795165627
2012-07-03,16.66,14.16582048302536
2012-07-05,17.5,14.486071787839785
2012-07-06,17.1,14.208794007583258
2012-07-09,17.98,15.052983960825857
2012-07-10,18.72,16.39768305208479
2012-07-11,17.95,16.177433109080095
2012-07-12,18.33,15.826802566857545
2012-07-13,16.74,13.15281932465637
2012-07-16,17.11,14.441173658048346
2012-07-17,16.48,13.39511644944276
2012-07-18,16.16,12.21257469967911
2012-07-19,15.45,11.25960299999126
2012-07-20,16.27,14.675491944501093
2012-07-23,18.62,16.029974332006155
2012-07-24,20.47,18.008303776992143
2012-07-25,19.34,17.042875720263492
2012-07-26,17.53,15.514125686854035
2012-07-27,16.7,14.372912081477796
2012-07-30,18.03,15.784029274774946
2012-07-31,18.93,16.421920015823044
2012-08-01,18.96,16.243514223643842
2012-08-02,17.57,15.508962751880215
2012-08-03,15.64,13.209990384885886
2012-08-06,15.95,13.210704078185639
2012-08-07,15.99,13.137448232977986
2012-08-08,15.32,12.257246287995734
2012-08-09,15.28,11.244085319745404
2012-08-10,14.74,10.83855010228496
2012-08-13,13.7,11.72040286531236
2012-08-14,14.85,11.268159402970971
2012-08-15,14.63,10.849323755020562
2012-08-16,14.29,9.629501064075697
2012-08-17,13.45,13.01636337451724
2012-08-20,14.02,13.052117719421163
2012-08-21,15.02,13.790354026519767
2012-08-22,15.11,13.518418686596151
2012-08-23,15.96,14.395764580479572
2012-08-24,15.18,13.531749006554476
2012-08-28,16.49,14.206429392483082
2012-08-29,17.06,14.470942164129847
2012-08-30,17.83,15.16822488228397
2012-08-31,17.47,14.824887141060348
2012-09-04,17.98,15.246252504167717
2012-09-05,17.74,15.401082185728843
2012-09-06,15.6,13.338069903403039
2012-09-07,14.38,11.713256552627419
2012-09-10,16.28,13.08396312825991
2012-09-11,16.41,14.237749477841218
2012-09-12,15.8,13.997810286224121
2012-09-13,14.05,12.384169275294587
2012-09-14,14.51,12.248263200037405
2012-09-17,14.59,11.853914165831062
2012-09-18,14.18,10.733637306539864
2012-09-19,13.88,10.588052019726492
2012-09-20,14.07,10.522312927415843
2012-09-21,13.98,11.712782841234365
2012-09-24,14.15,11.801997523652478
2012-09-25,15.43,12.780021355690174
2012-09-26,16.81,14.10727786283879
2012-09-27,14.84,12.480676004303602
2012-09-28,15.73,13.0824989264724
2012-10-01,16.32,13.708023861860386
2012-10-02,15.71,13.554433975519586
2012-10-03,15.43,12.53642899392753
2012-10-04,14.55,12.193469132966499
2012-10-05,14.33,11.542439783035425
2012-10-08,15.11,12.1945810991207
2012-10-09,16.37,13.32320384864523
2012-10-10,16.29,13.769340550566863
2012-10-11,15.59,12.2229493394564
2012-10-12,16.14,12.728540217168588
2012-10-15,15.27,12.706734068712771
2012-10-16,15.22,11.72917871292278
2012-10-17,15.07,11.108477572318609
2012-10-18,15.03,9.713186079678145
2012-10-19,17.06,14.799409769315139
2012-10-22,16.62,15.255048069393865
2012-10-23,18.83,16.304233270822078
2012-10-24,18.33,16.519989453586064
2012-10-25,18.12,16.357217837512337
2012-10-26,17.81,15.585509971982232
2012-10-31,18.6,16.52976970584171
2012-11-01,16.69,15.0263553534994
2012-11-02,17.59,15.575645265450925
2012-11-05,18.42,17.05485476475802
2012-11-06,17.58,16.43203450235726
2012-11-07,19.08,16.773413257595124
2012-11-08,18.49,15.588202188647001
2012-11-09,18.61,15.806876177379149
2012-11-12,16.68,15.373335487155629
2012-11-13,16.65,14.798511139464587
2012-11-14,17.92,15.88592573742393
2012-11-15,17.99,12.26219248598674
2012-11-16,16.41,15.812745347045412
2012-11-19,15.24,14.299497055271281
2012-11-20,15.08,14.124220855867268
2012-11-21,15.31,14.181730730973936
2012-11-23,15.14,13.762473635694327
2012-11-26,15.5,14.257155816507261
2012-11-27,15.92,14.210835220702355
2012-11-28,15.51,14.167809524934272
2012-11-29,15.06,13.731632279122758
2012-11-30,15.87,14.402485407101517
2012-12-03,16.64,15.033885739694306
2012-12-04,17.12,15.083569758260602
2012-12-05,16.46,14.239228677158291
2012-12-06,16.58,14.42904390784207
2012-12-07,15.9,13.629858780442609
2012-12-10,16.05,13.594078383659589
2012-12-11,15.57,13.68166113664932
2012-12-12,15.95,13.22904175712131
2012-12-13,16.56,13.4404570863876
2012-12-14,17.0,13.683066370410401
2012-12-17,16.34,13.710897091425705
2012-12-18,15.57,13.495897876878296
2012-12-19,17.36,13.225257322769696
2012-12-20,17.67,12.295228968351877
2012-12-21,17.84,15.86606046003304
2012-12-24,17.84,16.12112824975176
2012-12-27,19.47,17.19687045415931
2012-12-28,22.72,18.459501907721744
2012-12-31,18.02,16.897666917643186
2013-01-02,14.68,12.544003061571074
2013-01-03,14.56,12.098646934324863
2013-01-04,13.83,10.869877364226511
2013-01-07,13.79,10.766299696879633
2013-01-08,13.62,10.782117418448285
2013-01-09,13.81,10.621000740495404
2013-01-10,13.49,9.810101584166691
2013-01-11,13.36,10.033746378539234
2013-01-14,13.52,10.699962300347899
2013-01-15,13.55,10.369449453314791
2013-01-16,13.42,10.25680507358406
2013-01-17,13.57,10.008386955470055
2013-01-18,12.46,11.1094863827466
2013-01-22,12.43,10.852907361017605
2013-01-23,12.46,10.64308280809927
2013-01-24,12.69,10.860705753273292
2013-01-25,12.89,10.84469156133129
2013-01-28,13.57,11.575785435547415
2013-01-29,13.31,11.180364464843711
2013-01-30,14.32,12.017302690244412
2013-01-31,14.28,12.04824692984209
2013-02-01,12.9,10.562034392339301
2013-02-04,14.67,12.074004842144278
2013-02-05,13.72,10.907585441108456
2013-02-06,13.41,10.779500476093274
2013-02-07,13.5,10.86041960721408
2013-02-08,13.02,9.693334251927329
2013-02-11,12.94,10.442367928537319
2013-02-12,12.64,10.010379904382056
2013-02-13,12.98,9.991542257855441
2013-02-14,12.66,8.188398473843558
2013-02-15,12.46,11.117353715575835
2013-02-19,12.31,10.48220055415962
2013-02-20,14.68,12.680704049698052
2013-02-21,15.22,13.56721131502474
2013-02-22,14.17,12.806519605059426
2013-02-25,18.99,16.377707509285585
2013-02-26,16.87,15.023336735359788
2013-02-27,14.73,12.603302158143915
2013-02-28,15.51,12.789975801599443
2013-03-01,15.36,12.795675262943332
2013-03-04,14.01,11.589677126082504
2013-03-05,13.48,10.910721601447932
2013-03-06,13.53,10.650506612926668
2013-03-07,13.06,10.1613464037191
2013-03-08,12.59,9.13180836883249
2013-03-11,11.56,10.152290611612797
2013-03-12,12.27,10.740310438051837
2013-03-13,11.83,9.968706286266091
2013-03-14,11.3,9.536734850483693
2013-03-15,11.3,10.777224126345947
2013-03-18,13.36,12.005260936932942
2013-03-19,14.39,13.200758834611156
2013-03-20,12.67,11.312501715549802
2013-03-21,13.99,12.279216362730743
2013-03-22,13.57,12.54736152249602
2013-03-25,13.74,12.721930640984052
2013-03-26,12.77,11.145433063467475
2013-03-27,13.15,11.404806694166346
2013-03-28,12.7,11.185985833785491
2013-04-02,12.78,11.173389737428462
2013-04-03,14.21,12.634230874318256
2013-04-04,13.89,12.715944030341944
2013-04-05,13.92,12.87532969642607
2013-04-08,13.19,11.951528159479867
2013-04-09,12.84,11.10783293859753
2013-04-10,12.36,10.566963859689379
2013-04-11,12.24,9.709769189656432
2013-04-12,12.06,9.814212345881765
2013-04-15,17.27,16.870641025704476
2013-04-16,13.96,12.34433150157683
2013-04-17,16.51,15.08449237520057
2013-04-18,17.56,13.729764438643613
2013-04-19,14.97,13.415184130892122
2013-04-22,14.39,12.69052077140905
2013-04-23,13.48,11.933684141359798
2013-04-24,13.61,11.977392518537428
2013-04-25,13.62,12.263661938140368
2013-04-26,13.61,11.81950929683954
2013-04-29,13.71,11.924943993459669
2013-04-30,13.52,12.017411941567865
2013-05-01,14.49,12.985686532674542
2013-05-02,13.59,11.612177762821585
2013-05-03,12.85,10.734818091136548
2013-05-07,12.83,10.398077238529673
2013-05-08,12.66,10.018751581469925
2013-05-09,13.13,10.414254764875814
2013-05-10,12.59,9.742519685300264
2013-05-13,12.55,11.226250599959833
2013-05-14,12.77,11.329147825070928
2013-05-15,12.81,11.891625112046217
2013-05-16,13.07,9.819300788218959
2013-05-17,12.45,11.537530527265613
2013-05-20,13.02,11.929234174614061
2013-05-21,13.37,12.164324314208244
2013-05-22,13.82,13.139014266704297
2013-05-23,14.07,12.869264405558809
2013-05-24,13.99,12.915191280031202
2013-05-28,14.48,12.854999718364123
2013-05-29,14.83,13.177739637686717
2013-05-30,14.53,12.748477104908382
2013-05-31,16.3,13.67333802570051
2013-06-03,16.28,14.754343035996223
2013-06-04,16.27,14.857453801642976
2013-06-05,17.5,15.608353995208656
2013-06-06,16.63,15.286432443703173
2013-06-07,15.14,13.021824589411754
2013-06-10,15.44,13.325653451412506
2013-06-11,17.07,14.870704226292583
2013-06-12,18.59,16.600169837596688
2013-06-13,16.41,14.088584385403975
2013-06-14,17.15,13.94644477199774
2013-06-17,16.8,15.292056331829059
2013-06-18,16.61,15.385021062916692
2013-06-19,16.64,14.17823437685149
2013-06-20,20.49,15.948998965423325
2013-06-21,18.9,16.21108821557545
2013-06-24,20.11,17.297961411757377
2013-06-25,18.47,15.991775394404147
2013-06-26,17.21,15.156178070615919
2013-06-27,16.86,14.604395238814515
2013-06-28,16.86,14.474609316298363
2013-07-01,16.37,14.258790213903785
2013-07-02,16.44,14.428631921722252
2013-07-03,16.2,14.183641462275478
2013-07-05,14.89,12.90901519140929
2013-07-08,14.78,12.749538242546668
2013-07-09,14.35,12.063187787810348
2013-07-10,14.21,11.969280373630095
2013-07-11,14.01,11.516439177214476
2013-07-12,13.84,10.739236854799168
2013-07-15,13.79,11.12503461461856
2013-07-16,14.42,11.905205384614895
2013-07-17,13.78,10.64767681124249
2013-07-18,13.77,10.26716023879937
2013-07-19,12.54,11.631564574826573
2013-07-22,12.29,11.034598033316373
2013-07-23,12.66,11.039124480822487
2013-07-24,13.18,11.717581153264076
2013-07-25,12.97,11.213360329025823
2013-07-26,12.72,11.05929896301692
2013-07-29,13.39,11.466707500450045
2013-07-30,13.39,11.730627704854612
2013-07-31,13.45,11.605780317604358
2013-08-01,12.94,11.22411334889421
2013-08-02,11.98,9.806658594218401
2013-08-05,11.84,9.55407314687515
2013-08-06,12.72,10.39078214081385
2013-08-07,12.98,10.60266875697738
2013-08-08,12.73,9.988407397278563
2013-08-09,13.41,10.712333807686427
2013-08-12,12.81,11.248520123813076
2013-08-13,12.31,9.954843114448748
2013-08-14,13.04,10.3085553964825
2013-08-15,14.73,10.827355616743036
2013-08-16,14.37,13.386888393091944
2013-08-19,15.1,13.778201242280879
2013-08-20,14.91,13.2584865554839
2013-08-21,15.94,13.826610572769454
2013-08-22,14.76,13.31591351538433
2013-08-23,13.98,12.725877273909383
2013-08-27,16.77,15.055528738606313
2013-08-28,16.49,14.242076743295415
2013-08-29,16.81,14.839818609223835
2013-08-30,17.01,15.053002601980065
2013-09-03,16.61,14.83165985549166
2013-09-04,15.88,13.7473158977998
2013-09-05,15.77,13.320141930792955
2013-09-06,15.85,13.387512869787976
2013-09-09,15.63,13.246317910259142
2013-09-10,14.53,12.14280528618206
2013-09-11,13.82,11.399597162714404
2013-09-12,14.29,11.361333933508266
2013-09-13,14.16,11.20457741645908
2013-09-16,14.38,12.008621115232614
2013-09-17,14.53,13.281845483889153
2013-09-18,13.59,12.408587966198638
2013-09-19,13.16,9.21290985209563
2013-09-20,13.12,12.0227856514018
2013-09-23,14.31,12.6215317780569
2013-09-24,14.08,12.323247512137096
2013-09-25,14.01,12.310613961432953
2013-09-26,14.06,12.516260416177955
2013-09-27,15.46,13.72248401837481
2013-09-30,16.6,14.876181736409643
2013-10-01,15.54,13.937032283014863
2013-10-02,16.6,14.401681966865004
2013-10-03,17.67,14.937355500970709
2013-10-04,16.74,14.288287664064159
2013-10-07,19.41,16.1186479817843
2013-10-08,20.34,17.1449608516986
2013-10-09,19.6,16.33956672646214
2013-10-10,16.48,14.173331273966056
2013-10-11,15.72,13.462142846841216
2013-10-14,16.07,14.898612416434446
2013-10-15,18.66,18.010580070748862
2013-10-16,14.71,12.273746034549497
2013-10-17,13.48,9.279745419993423
2013-10-18,13.04,11.513135041569953
2013-10-21,13.16,11.196446425962227
2013-10-22,13.33,11.045627870189634
2013-10-23,13.42,11.31949390850889
2013-10-24,13.2,10.921705386361676
2013-10-25,13.09,10.942204533465565
2013-10-28,13.31,10.937919289848493
2013-10-29,13.41,10.960894868588952
2013-10-30,13.65,11.38136556682006
2013-10-31,13.75,11.023890593755606
2013-11-01,13.28,10.624633926850588
2013-11-04,12.93,10.23160461224647
2013-11-05,13.27,10.642463801546528
2013-11-06,12.67,10.231646497087828
2013-11-07,13.91,11.723817205342703
2013-11-08,12.9,10.317112780658091
2013-11-11,12.53,10.586879795700895
2013-11-12,12.82,11.124562767746584
2013-11-13,12.52,10.62114440200012
2013-11-14,12.37,9.319913744275347
2013-11-15,12.19,11.026721374102928
2013-11-18,13.1,11.494065560473125
2013-11-19,13.39,11.547641478828922
2013-11-20,13.4,11.567188503133984
2013-11-21,12.66,10.975043574396883
2013-11-22,12.26,10.558847260143729
2013-11-25,12.79,10.738577630695591
2013-11-26,12.81,10.52960496965411
2013-11-27,12.98,10.603429710986157
2013-11-29,13.7,11.412358435796394
2013-12-02,14.23,11.769150450916767
2013-12-03,14.55,12.454083887156814
2013-12-04,14.7,12.471756397376879
2013-12-05,15.08,13.189642971044588
2013-12-06,13.79,11.506283452949681
2013-12-09,13.49,11.543762939238015
2013-12-10,13.91,11.993756212260635
2013-12-11,15.42,13.90408760241847
