Date,SPX,VIX,PUT90,PUT75,PUT60,PUT50,PUT40,PUT25,PUT10,ATM,CALL10,CALL25,CALL40,CALL50,CALL60,CALL75,CALL90
7/20/2012,1362.66,16.27,16.5111,12.42281,13.29131,13.9025,14.80838,16.5385,20.01369,13.824,11.8385,12.43338,13.30588,13.91638,14.82963,16.57169,20.10038
7/23/2012,1350.52,18.62,17.755,13.80963,14.81219,15.54019,16.54931,18.48081,22.24231,15.4225,13.10781,13.82719,14.83513,15.562,16.58038,18.52588,22.39138
7/24/2012,1338.31,20.47,19.1309,15.549,16.7745,17.65513,18.7905,20.94369,25.29469,17.5587,14.44131,15.57181,16.80119,17.68038,18.82412,20.98913,25.43263
7/25/2012,1337.89,19.34,18.4792,14.69063,15.85131,16.67981,17.77131,19.83231,23.86363,16.5744,13.68031,14.71163,15.87619,16.70338,17.80338,19.8765,24.00613
7/26/2012,1360.02,17.53,17.1768,13.4,14.427,15.1565,16.16738,18.06919,21.68519,15.0686,12.61663,13.41469,14.44569,15.17431,16.19269,18.10569,21.76831
7/27/2012,1385.97,16.7,16.2053,12.56138,13.44081,14.07438,15.00269,16.75119,20.14769,13.9793,12.06488,12.57269,13.4575,14.09038,15.02681,16.78769,20.23919
7/30/2012,1385.3,18.03,16.9676,13.93519,14.75631,15.37219,16.24488,17.92413,21.22919,15.2992,13.441,13.94681,14.77238,15.38769,16.2675,17.95763,21.31063
7/31/2012,1379.32,18.93,17.3437,14.52713,15.35831,15.98619,16.85831,18.5435,21.86688,15.8992,13.99331,14.54113,15.37719,16.00438,16.88431,18.58131,21.95681
8/1/2012,1375.14,18.96,17.1822,14.45238,15.22031,15.7995,16.60563,18.16313,21.29463,15.7306,13.94281,14.46413,15.23613,15.81469,16.62738,18.19531,21.37619
8/2/2012,1365,17.57,17.3628,14.05181,14.917,15.54988,16.41688,18.06488,21.23219,15.446,13.43113,14.0675,14.93731,15.56931,16.44419,18.1045,21.32588
8/3/2012,1390.99,15.64,16.233,12.63569,13.25719,13.72713,14.43188,15.76231,18.57731,13.6874,12.39331,12.64081,13.26619,13.73581,14.44531,15.78338,18.65319
8/6/2012,1394.23,15.95,15.9662,12.55288,13.16931,13.62788,14.3085,15.60069,18.33719,13.535,12.28119,12.56163,13.18363,13.64169,14.32963,15.63469,18.45869
8/7/2012,1401.35,15.99,16.006,12.58719,13.25338,13.74081,14.45569,15.8245,18.714,13.6622,12.24869,12.59581,13.26669,13.75363,14.47488,15.85563,18.81369
8/8/2012,1402.22,15.32,15.8597,12.83231,13.55488,14.042,14.69463,15.90813,18.18138,13.9481,12.16319,12.846,13.57013,14.05681,14.71469,15.93888,18.26981
8/9/2012,1402.8,15.28,15.5306,12.32063,13.01513,13.48631,14.145,15.37119,17.67031,13.4231,11.7295,12.33013,13.02619,13.497,14.16038,15.39563,17.74238
8/10/2012,1405.87,14.74,15.4061,12.10438,12.80888,13.28469,13.9485,15.17288,17.43169,13.2039,11.51463,12.11519,12.82169,13.29713,13.96619,15.20069,17.51419
8/13/2012,1404.11,13.7,15.3717,12.03631,12.73881,13.21069,13.87313,15.09919,17.41138,13.1773,11.43119,12.043,12.74669,13.21831,13.884,15.11669,17.46581
8/14/2012,1403.93,14.85,15.829,12.35369,13.03881,13.51781,14.20731,15.5005,17.97763,13.4612,11.87988,12.36169,13.04938,13.528,14.22238,15.5245,18.04831
8/15/2012,1405.53,14.63,15.9943,12.2815,13.00669,13.51169,14.23581,15.57963,18.10438,13.5085,11.78231,12.2855,13.012,13.51688,14.24331,15.59138,18.13781
8/16/2012,1415.51,14.29,15.817,11.8825,12.58919,13.07381,13.79531,15.15413,17.84981,13.0895,11.36969,11.88481,12.59219,13.07669,13.79969,15.16138,17.87213
8/17/2012,1418.16,13.45,15.3873,10.94188,11.6345,12.09788,12.83069,14.17763,16.79287,12.0618,10.48738,10.94638,11.64163,12.10469,12.84188,14.197,16.85569
8/20/2012,1418.13,14.02,15.6882,10.8275,11.59,12.09613,12.90819,14.40313,17.34431,12.016,10.343,10.83469,11.6015,12.10713,12.92619,14.43413,17.43831
8/21/2012,1413.17,15.02,16.0263,11.40219,12.248,12.822,13.7125,15.37788,18.73819,12.7648,10.81038,11.40931,12.25869,12.83219,13.72869,15.40438,18.81431
8/22/2012,1413.49,15.11,16.189,11.17938,12.0595,12.6385,13.50181,15.08981,18.20913,12.5865,10.47219,11.18719,12.0695,12.64813,13.51638,15.11338,18.27763
8/23/2012,1402.08,15.96,16.8008,12.04319,12.95413,13.57513,14.47763,16.15488,19.39513,13.5319,11.34369,12.05138,12.96463,13.58513,14.4925,16.17788,19.45588
8/24/2012,1411.13,15.18,16.2621,11.38238,12.18763,12.74313,13.60931,15.22031,18.44719,12.6959,10.91319,11.38788,12.19713,12.75219,13.62381,15.244,18.51669
8/27/2012,1410.44,16.35,16.5584,11.91681,12.79163,13.39838,14.31269,16.02581,19.433,13.3544,11.33669,11.92388,12.80181,13.40819,14.32781,16.04963,19.49769
8/28/2012,1409.3,16.49,16.688,12.17713,13.15931,13.82869,14.80988,16.65988,20.32412,13.7928,11.39881,12.18519,13.16981,13.83869,14.82488,16.68288,20.3825
8/29/2012,1410.49,17.06,16.965,12.49088,13.46438,14.14519,15.13538,16.99719,20.60169,14.1013,11.80119,12.49963,13.47619,14.15638,15.15213,17.02231,20.66262
8/30/2012,1399.48,17.83,17.4907,13.2635,14.28313,14.99019,15.963,17.8105,21.41681,14.9195,12.4125,13.27688,14.29919,15.00563,15.98469,17.8425,21.49238
8/31/2012,1406.58,17.47,17.3382,13.14619,14.13338,14.82331,15.79388,17.65938,21.47919,14.7897,12.36831,13.1555,14.14488,14.83431,15.80981,17.6835,21.53969
9/4/2012,1404.94,17.98,17.2881,13.40488,14.42863,15.15469,16.15662,18.0405,21.75513,15.1068,12.61988,13.41588,14.44263,15.168,16.1755,18.06769,21.82113
9/5/2012,1403.43,17.74,16.8509,13.3765,14.39869,15.10838,16.07081,17.87231,21.31631,15.0748,12.51131,13.38663,14.41081,15.12,16.08688,17.89538,21.37063
9/6/2012,1432.12,15.6,15.7329,11.95919,12.76038,13.326,14.18888,15.81031,18.9805,13.3003,11.50188,11.96419,12.76838,13.33369,14.20081,15.82931,19.03138
9/7/2012,1437.92,14.38,14.817,10.64781,11.411,11.912,12.72619,14.21363,17.18888,11.8925,10.19969,10.65113,11.41669,11.91763,12.73538,14.2295,17.2405
9/10/2012,1429.08,16.28,15.1011,11.722,12.461,12.97281,13.75663,15.2325,18.26913,12.9611,11.25031,11.72588,12.46688,12.97838,13.7655,15.24713,18.31512
9/11/2012,1433.57,16.41,15.4315,12.26019,13.05213,13.62269,14.51263,16.22081,19.67363,13.5892,11.84981,12.26588,13.06119,13.63138,14.52663,16.24319,19.73337
9/12/2012,1436.56,15.8,15.1689,12.42081,13.20681,13.75738,14.55719,16.05869,18.9125,13.7351,11.88131,12.42663,13.21469,13.765,14.5685,16.07619,18.95813
9/13/2012,1459.99,14.05,13.8469,11.31388,11.94681,12.37488,13.03813,14.272,16.68,12.3688,10.85081,11.31688,11.951,12.379,13.04463,14.28331,16.7195
9/14/2012,1465.77,14.51,14.2862,12.03181,12.51488,12.8645,13.4195,14.48569,16.61238,12.8702,11.79881,12.03338,12.5175,12.86713,13.42369,14.49313,16.63512
9/17/2012,1461.19,14.59,14.6621,11.81188,12.37788,12.78231,13.43119,14.67613,17.24313,12.789,11.53431,11.81363,12.38088,12.78519,13.43588,14.6845,17.27263
9/18/2012,1459.32,14.18,14.2406,11.04763,11.64813,12.0595,12.7305,13.97919,16.50337,12.0429,10.70588,11.05019,11.653,12.06419,12.73838,13.99338,16.52863
9/19/2012,1461.05,13.88,13.7836,10.60331,11.17131,11.55269,12.21881,13.44113,16.035,11.5478,10.3855,10.6045,11.17469,11.556,12.22463,13.45213,16.05513
9/20/2012,1460.26,14.07,13.977,10.40838,11.02681,11.43288,12.16769,13.54113,16.60087,11.4139,10.16731,10.41019,11.0315,11.43738,12.17613,13.55769,16.655
9/21/2012,1460.15,13.98,13.6756,9.8315,10.443,10.8315,11.58513,12.956,16.18731,10.7883,9.683688,9.838125,10.44931,10.83763,11.59713,12.981,16.234
9/24/2012,1456.89,14.15,13.6479,10.11988,10.773,11.18913,11.965,13.39931,16.61488,11.1597,9.903125,10.12269,10.7785,11.19438,11.97513,13.4195,16.68569
9/25/2012,1441.59,15.43,14.3355,11.08469,11.78188,12.25688,13.05181,14.58563,18.06531,12.2025,10.66669,11.08988,11.79088,12.2655,13.06663,14.613,18.16031
9/26/2012,1433.32,16.81,15.2226,12.058,12.8955,13.48013,14.40969,16.25,20.45081,13.4929,11.49838,12.061,12.89981,13.48419,14.41638,16.26138,20.48481
9/27/2012,1447.15,14.84,14.1019,10.83581,11.56481,12.053,12.88581,14.46338,17.96813,12.0323,10.43219,10.83888,11.57063,12.05863,12.8955,14.48119,18.02963
9/28/2012,1440.67,15.73,14.5033,11.45631,12.21363,12.735,13.58069,15.2275,18.98819,12.6916,10.97788,11.46188,12.22231,12.74338,13.59463,15.25231,19.06969
10/1/2012,1444.49,16.32,14.8356,11.9695,12.75031,13.30213,14.18081,15.90469,19.75163,13.2338,11.50631,11.97731,12.76238,13.31363,14.19969,15.937,19.84931
10/2/2012,1445.75,15.71,14.8691,12.007,12.82381,13.39069,14.26281,15.95438,19.6475,13.3462,11.44863,12.014,12.83363,13.40019,14.27769,15.97938,19.72238
10/3/2012,1450.99,15.43,14.4997,11.40338,12.17181,12.69313,13.51463,15.08513,18.4585,12.6529,10.85713,11.40919,12.18019,12.70119,13.52763,15.10769,18.53038
10/4/2012,1461.4,14.55,14.1147,11.23019,11.89738,12.35513,13.10081,14.52788,17.66613,12.3106,10.81819,11.235,11.9055,12.36288,13.11369,14.55138,17.75138
10/5/2012,1460.93,14.33,14.0657,11.187,11.79463,12.216,12.91019,14.23363,17.109,12.2044,10.86731,11.18938,11.79919,12.22038,12.91769,14.24738,17.1595
10/8/2012,1455.88,15.11,14.3004,11.47388,12.15113,12.61819,13.36663,14.80213,17.92413,12.6008,11.04563,11.4775,12.15681,12.62369,13.37569,14.81831,17.97962
10/9/2012,1441.48,16.37,14.9562,12.30763,13.06369,13.6045,14.43913,16.06338,19.56138,13.6078,11.88688,12.31088,13.06869,13.60931,14.44663,16.07588,19.59862
10/10/2012,1432.56,16.29,15.1289,12.7,13.46838,14.00288,14.7625,16.2005,19.02881,13.9962,12.116,12.705,13.47463,14.00888,14.77119,16.214,19.06662
10/11/2012,1432.84,15.59,14.7082,12.11081,12.87563,13.3985,14.14719,15.54,18.20938,13.3737,11.52669,12.11669,12.88313,13.40569,14.15769,15.55669,18.25738
10/12/2012,1428.59,16.14,14.8039,12.31713,13.08813,13.62213,14.39781,15.86019,18.73269,13.6136,11.75081,12.32181,13.09419,13.628,14.40663,15.87413,18.77181
10/15/2012,1440.13,15.27,14.4871,11.946,12.7255,13.26338,14.06788,15.58319,18.584,13.2085,11.39463,11.95381,12.73613,13.27363,14.08338,15.60819,18.65569
10/16/2012,1454.92,15.22,14.2942,11.70563,12.44331,12.95438,13.74938,15.2525,18.25381,12.9149,11.22569,11.71131,12.45181,12.96263,13.76238,15.27419,18.3165
10/17/2012,1460.91,15.07,14.0336,11.41769,12.12331,12.60819,13.3865,14.86719,17.99231,12.5851,10.96488,11.42181,12.12969,12.61438,13.39669,14.88481,18.05013
10/18/2012,1457.34,15.03,14.088,11.49619,12.20569,12.704,13.52263,15.09769,18.46763,12.639,11.1265,11.50213,12.21631,12.71419,13.53981,15.12769,18.56038
10/19/2012,1433.19,17.06,14.9546,12.32013,13.21681,13.85419,14.85519,16.83063,21.20131,13.7988,11.76731,12.32819,13.22888,13.86581,14.87381,16.86119,21.28538
10/22/2012,1433.82,16.62,15.3593,13.00019,13.89238,14.54269,15.52019,17.43281,21.38188,14.4936,12.46419,13.00881,13.90481,14.55463,15.53863,17.4615,21.45338
10/23/2012,1413.11,18.83,15.9894,14.0245,14.97831,15.67481,16.65887,18.58131,22.518,15.5925,13.315,14.03869,14.99669,15.69238,16.6845,18.61931,22.66919
10/24/2012,1408.75,18.33,16.2446,14.2425,15.21669,15.93,16.92531,18.86063,22.76181,15.8546,13.5145,14.25669,15.23488,15.94738,16.95031,18.89719,22.89613
10/25/2012,1412.97,18.12,15.9933,14.15631,15.09238,15.77631,16.72713,18.56769,22.2525,15.7156,13.47038,14.16863,15.10819,15.79138,16.74881,18.5995,22.36413
10/26/2012,1411.94,17.81,15.5272,13.43519,14.33969,14.99113,15.91081,17.67188,21.17169,14.9046,12.79288,13.44838,14.357,15.00769,15.93481,17.70769,21.26
10/31/2012,1412.16,18.6,15.9562,14.15919,15.06019,15.71738,16.62338,18.36938,21.86663,15.6224,13.48463,14.1745,15.07969,15.73613,16.64988,18.40831,21.961
11/1/2012,1427.59,16.69,15.0075,13.14013,13.87681,14.41463,15.19269,16.68481,19.682,14.3269,12.67763,13.15113,13.89219,14.4295,15.21481,16.719,19.77619
11/2/2012,1414.2,17.59,15.3473,13.62913,14.38263,14.942,15.73631,17.26162,20.3455,14.8619,13.168,13.64031,14.39813,14.95688,15.75813,17.29463,20.43438
11/5/2012,1417.26,18.42,15.9223,14.34469,15.1955,15.8235,16.68969,18.36938,21.73838,15.6941,13.73281,14.36288,15.219,15.84613,16.72181,18.41681,21.85338
11/6/2012,1428.39,17.58,15.3763,13.79831,14.607,15.19938,16.02731,17.6185,20.78713,15.1044,13.24263,13.81188,14.62488,15.21669,16.05213,17.65563,20.881
11/7/2012,1394.53,19.08,16.5123,14.673,15.63688,16.28731,17.103,18.61938,21.43713,16.2518,13.65619,14.68538,15.65,16.29981,17.11913,18.64163,21.48769
11/8/2012,1377.51,18.49,16.8496,14.6715,15.60763,16.24069,17.028,18.47812,21.10731,16.1717,13.70631,14.68738,15.6245,16.257,17.04869,18.50637,21.17081
11/9/2012,1379.85,18.61,17.0642,14.888,15.7995,16.41763,17.18063,18.579,21.06288,16.3591,13.94988,14.90281,15.81519,16.43281,17.19969,18.60488,21.11931
11/12/2012,1380.03,16.68,16.6814,14.44619,15.22038,15.7545,16.42813,17.66931,19.89219,15.6569,13.72388,14.463,15.23888,15.77238,16.45131,17.7015,19.96831
11/13/2012,1374.53,16.65,16.4086,14.03438,14.801,15.32719,15.99663,17.22613,19.42763,15.2634,13.32619,14.04688,14.81481,15.34063,16.014,17.2505,19.48738
11/14/2012,1355.49,17.92,17.2964,15.09388,15.86119,16.39619,17.067,18.30819,20.55419,16.4002,14.37731,15.1,15.86788,16.40281,17.07538,18.31969,20.58069
11/15/2012,1353.33,17.99,17.6693,15.44538,16.27013,16.8485,17.57213,18.916,21.35313,16.8281,14.671,15.45519,16.281,16.859,17.58563,18.93438,21.39363
11/16/2012,1359.88,16.41,16.6801,14.024,14.80813,15.35569,16.07088,17.40238,19.85769,15.326,13.34513,14.03269,14.81819,15.36538,16.08388,17.421,19.90331
11/19/2012,1386.89,15.24,15.3302,12.54169,13.24788,13.73963,14.42288,15.681,17.97062,13.7094,12.03,12.548,13.256,13.74738,14.43388,15.69781,18.01738
11/20/2012,1387.81,15.08,15.109,12.229,12.986,13.50569,14.23638,15.58313,18.10969,13.4554,11.65463,12.23713,12.99613,13.51538,14.25038,15.60481,18.17281
11/21/2012,1391.03,15.31,15.1456,12.252,13.02419,13.55488,14.30531,15.69831,18.35631,13.504,11.66963,12.26019,13.03463,13.56488,14.31969,15.72069,18.42038
11/23/2012,1409.15,15.14,14.593,11.87388,12.5825,13.07869,13.83281,15.25931,18.15063,13.0013,11.44119,11.88213,12.59469,13.09038,13.85113,15.28963,18.24619
11/26/2012,1406.29,15.5,14.9458,12.40181,13.11788,13.62919,14.3885,15.8285,18.66331,13.5738,11.974,12.40919,13.12869,13.63963,14.40431,15.85369,18.73487
11/27/2012,1398.94,15.92,15.0145,12.47031,13.17119,13.67538,14.41863,15.8285,18.6525,13.6098,12.07819,12.47831,13.183,13.68669,14.43581,15.85588,18.73463
11/28/2012,1409.93,15.51,14.9572,12.43313,13.14413,13.65263,14.39781,15.80113,18.54081,13.6052,12.02288,12.43988,13.15413,13.66219,14.41219,15.82369,18.6065
11/29/2012,1415.95,15.06,14.6385,12.15219,12.81488,13.28838,13.97969,15.25519,17.63988,13.2403,11.8075,12.15831,12.82419,13.29738,13.99319,15.27631,17.70488
11/30/2012,1416.18,15.87,15.0786,12.66519,13.41119,13.94613,14.72831,16.213,19.12938,13.9182,12.21219,12.67113,13.41963,13.95419,14.74038,16.232,19.18138
12/3/2012,1409.46,16.64,15.4449,13.21731,14.00988,14.5835,15.40388,16.9665,19.983,14.5299,12.68863,13.22631,14.02219,14.59519,15.42119,16.99269,20.04863
12/4/2012,1407.05,17.12,15.8496,13.51963,14.37163,14.98931,15.853,17.48288,20.56512,14.9587,12.93969,13.52763,14.38219,14.99938,15.8675,17.50431,20.616
12/5/2012,1409.28,16.46,15.4617,13.16569,13.87763,14.39763,15.14369,16.55688,19.30513,14.3869,12.72781,13.1705,13.88438,14.40419,15.15338,16.5715,19.345
12/6/2012,1413.94,16.58,15.7694,13.61419,14.25331,14.73719,15.44,16.793,19.46631,14.7362,13.27731,13.618,14.25888,14.74263,15.448,16.80531,19.50031
12/7/2012,1418.07,15.9,15.2448,13.09888,13.67431,14.11588,14.78331,16.07681,18.72881,14.087,12.87363,13.10363,13.682,14.12338,14.795,16.09562,18.78687
12/10/2012,1418.55,16.05,15.3155,13.269,13.86469,14.31463,14.98238,16.27769,18.897,14.2838,12.97631,13.27438,13.873,14.32263,14.99463,16.29713,18.95388
12/11/2012,1427.84,15.57,15.1622,12.942,13.53619,13.98719,14.68419,16.0475,18.88431,13.9662,12.69781,12.94613,13.54319,13.99388,14.69488,16.065,18.93713
12/12/2012,1428.48,15.95,15.1828,12.93938,13.58513,14.044,14.70081,15.94769,18.34088,14.0484,12.47988,12.94263,13.58938,14.04819,14.70688,15.95731,18.36813
12/13/2012,1419.45,16.56,15.8301,13.55881,14.2615,14.76381,15.46819,16.82069,19.46788,14.7614,13.02081,13.5635,14.26738,14.7695,15.4765,16.83331,19.50163
12/14/2012,1413.58,17,15.9681,13.73119,14.49281,15.03381,15.79088,17.257,20.19581,15.0371,13.10288,13.736,14.49869,15.03938,15.799,17.2695,20.2285
12/17/2012,1430.36,16.34,15.6003,13.33219,14.08931,14.63588,15.43531,17.00419,20.309,14.6506,12.80369,13.3355,14.09369,14.64013,15.44169,17.01431,20.33688
12/18/2012,1446.79,15.57,14.7865,12.44588,13.09119,13.56,14.29238,15.71913,18.718,13.6259,12.11869,12.44513,13.08988,13.55881,14.29038,15.71581,18.70788
12/19/2012,1435.81,17.36,15.4442,13.18531,13.9415,14.49919,15.35131,17.05163,20.78312,14.534,12.74919,13.18681,13.94369,14.50131,15.35463,17.057,20.79838
12/20/2012,1443.69,17.67,15.5657,13.33869,14.15581,14.761,15.691,17.57088,21.81631,14.7902,12.85613,13.34113,14.15931,14.76431,15.69619,17.5795,21.83988
12/21/2012,1430.15,17.84,16.0867,13.17619,14.21538,14.95413,16.05688,18.25581,23.21419,14.9513,12.38969,13.18281,14.224,14.96231,16.0695,18.27563,23.29738
12/24/2012,1426.66,17.84,16.3558,13.47263,14.56419,15.34081,16.46987,18.70269,23.71313,15.3299,12.61769,13.48069,14.57463,15.35069,16.48469,18.72519,23.80463
12/26/2012,1419.83,19.48,16.8617,14.09288,15.20281,16.001,17.12769,19.33631,24.16481,16.0552,13.19388,14.09569,15.20638,16.00438,17.13263,19.34363,24.19188
12/27/2012,1418.1,19.47,17.1964,14.78319,15.8895,16.6935,17.79088,19.92588,24.4785,16.7051,13.87538,14.79088,15.899,16.70263,17.80369,19.94419,24.5425
12/28/2012,1402.43,22.72,17.8296,15.88619,17.092,17.96431,19.09438,21.25431,25.76569,18.0012,14.79281,15.89363,17.10063,17.9725,19.10537,21.26919,25.81181
12/31/2012,1426.19,18.02,16.5566,14.24138,15.3445,16.12963,17.192,19.21288,23.20681,16.1457,13.30919,14.24813,15.35263,16.13737,17.20281,19.22812,23.26013
1/2/2013,1462.42,14.68,14.4688,11.42469,12.1405,12.63569,13.44081,14.97219,18.20369,12.6398,11.00388,11.42688,12.14431,12.63938,13.447,14.98288,18.23781
1/3/2013,1459.37,14.56,14.502,11.54238,12.139,12.55888,13.23669,14.52763,17.24513,12.5386,11.2185,11.54563,12.14463,12.56419,13.24563,14.54338,17.30338
1/4/2013,1466.47,13.83,14.0555,10.76063,11.2845,11.64063,12.25119,13.38,15.86463,11.6178,10.51731,10.76269,11.28931,11.64519,12.25931,13.39569,15.89488
1/7/2013,1461.89,13.79,14.3456,10.65619,11.26869,11.67438,12.33363,13.53663,16.00138,11.6415,10.28731,10.65981,11.27469,11.68019,12.34331,13.5545,16.03319
1/8/2013,1457.15,13.62,14.2868,10.70963,11.364,11.79269,12.45688,13.66763,16.08413,11.7402,10.22,10.7155,11.372,11.80038,12.46913,13.68969,16.12263
1/9/2013,1461.02,13.81,14.4728,11.23163,11.91213,12.36338,13.02431,14.21831,16.39269,12.3339,10.67163,11.23688,11.91863,12.36969,13.03369,14.23381,16.41831
1/10/2013,1472.12,13.49,13.9866,10.79481,11.489,11.94213,12.62313,13.84413,16.1315,11.8784,10.23881,10.80219,11.49831,11.951,12.63688,13.8675,16.17069
1/11/2013,1472.05,13.36,13.8995,10.65919,11.38431,11.853,12.54613,13.77538,16.06113,11.8039,10.06369,10.66569,11.39231,11.86069,12.55769,13.79488,16.09369
1/14/2013,1470.68,13.52,14.1588,10.71588,11.45838,11.94281,12.68838,14.03019,16.54188,11.8991,10.16837,10.7215,11.46619,11.95019,12.7,14.05,16.58288
1/15/2013,1472.34,13.55,14.1276,10.33663,11.0935,11.57863,12.35288,13.734,16.3875,11.5155,9.844313,10.34263,11.10263,11.58731,12.36713,13.75869,16.42863
1/16/2013,1472.63,13.42,14.0114,10.29169,11.01369,11.476,12.22131,13.55238,16.1775,11.4176,9.8175,10.29731,11.02219,11.48413,12.23469,13.57619,16.218
1/17/2013,1480.94,13.57,13.775,10.24563,10.94269,11.39031,12.15638,13.54238,16.386,11.3304,9.903,10.24981,10.95113,11.39838,12.17063,13.5685,16.43119
1/18/2013,1485.98,12.46,13.187,9.366313,9.982625,10.37313,11.08863,12.31181,15.146,10.2872,9.108188,9.376188,9.991813,10.382,11.10531,12.34581,15.21038
1/22/2013,1492.56,12.43,12.5944,9.364,10.05431,10.48931,11.22481,12.477,15.25738,10.378,8.945688,9.376375,10.06588,10.50038,11.244,12.514,15.32719
1/23/2013,1494.81,12.46,12.2165,9.138,9.809125,10.232,10.988,12.25669,15.1305,10.1539,8.816375,9.147313,9.817688,10.24031,11.00313,12.28669,15.18638
1/24/2013,1494.82,12.69,12.3715,9.450625,10.12581,10.55188,11.29838,12.59481,15.60481,10.4479,9.089625,9.4625,10.13681,10.5625,11.31738,12.63281,15.678
1/25/2013,1502.96,12.89,12.1396,9.387375,10.06012,10.48462,11.25219,12.57919,15.61069,10.381,9.12,9.399125,10.071,10.495,11.27163,12.61781,15.68288
1/28/2013,1500.18,13.57,12.5296,10.14588,10.82769,11.2635,12.02388,13.40469,16.37331,11.1671,9.860875,10.151,10.839,11.27438,12.04338,13.44169,16.44
1/29/2013,1507.84,13.31,12.1235,9.816125,10.49019,10.9165,11.67,13.01169,15.97869,10.805,9.544313,9.829,10.50231,10.92813,11.691,13.05263,16.054
1/30/2013,1501.96,14.32,12.6131,10.49819,11.2,11.66019,12.44181,13.89188,16.972,11.5691,10.12569,10.50419,11.2115,11.67119,12.461,13.9275,17.09913
1/31/2013,1498.11,14.28,12.9804,10.703,11.4535,11.94863,12.76319,14.27863,17.48688,11.8719,10.24569,10.70938,11.46419,11.95888,12.78063,14.30969,17.593
2/1/2013,1513.17,12.9,12.2496,9.817375,10.45581,10.8605,11.57813,12.84781,15.72081,10.7686,9.6005,9.828375,10.46613,10.87038,11.59613,12.88313,15.78863
2/4/2013,1495.71,14.67,13.0423,10.71981,11.48938,11.99669,12.82188,14.36169,17.65938,11.8975,10.239,10.72769,11.50231,12.00913,12.8425,14.39838,17.78237
2/5/2013,1511.29,13.72,12.5107,9.907813,10.64869,11.11519,11.924,13.3785,16.47419,11.03,9.543313,9.918875,10.659,11.12513,11.94163,13.41169,16.54463
2/6/2013,1512.12,13.41,12.78,10.35338,11.10219,11.5815,12.33888,13.7065,16.43669,11.471,9.795,10.36331,11.11538,11.59419,12.35931,13.74313,16.51019
2/7/2013,1509.39,13.5,12.8607,10.29063,11.09138,11.60019,12.40281,13.85031,16.69687,11.4947,9.681625,10.30063,11.10431,11.6125,12.42269,13.8855,16.813
2/8/2013,1517.93,13.02,12.4024,9.626125,10.37813,10.8505,11.64931,13.05013,15.98788,10.7379,9.144625,9.639313,10.39038,10.86231,11.66963,13.08838,16.05431
2/11/2013,1517.01,12.94,12.3549,9.642375,10.419,10.90613,11.7405,13.21013,16.24063,10.7909,9.1805,9.656125,10.43169,10.91819,11.76163,13.24938,16.30731
2/12/2013,1519.43,12.64,12.2232,9.453875,10.192,10.65569,11.47431,12.90319,15.9685,10.5416,9.027813,9.466875,10.20413,10.66731,11.49519,12.94338,16.03831
2/13/2013,1520.33,12.98,12.3632,9.645875,10.40069,10.87488,11.71169,13.1945,16.31263,10.7843,9.228188,9.657313,10.41131,10.885,11.72988,13.22913,16.3715
2/14/2013,1521.38,12.66,12.0641,9.107313,9.849313,10.31431,11.17588,12.652,15.90338,10.2161,8.744625,9.118625,9.859688,10.32431,11.19469,12.68913,15.96769
2/15/2013,1519.79,12.46,12.0982,8.931313,9.699875,10.18019,11.06531,12.5695,15.94388,10.0917,8.499125,8.941688,9.7095,10.18938,11.0825,12.60363,16.00369
2/19/2013,1530.94,12.31,11.7177,8.6745,9.363875,9.796688,10.63713,12.01519,15.27563,9.7342,8.377125,8.682125,9.371,9.803375,10.6505,12.04288,15.32619
2/20/2013,1511.95,14.68,12.8246,10.50331,11.34219,11.88431,12.79,14.4705,18.03781,11.8245,9.993,10.509,11.35169,11.89338,12.80538,14.49781,18.124
2/21/2013,1502.42,15.22,13.2614,11.05613,12.03681,12.67813,13.66381,15.49369,19.23913,12.6181,10.30238,11.06438,12.04788,12.68863,13.68031,15.5205,19.31463
2/22/2013,1515.6,14.17,12.8754,10.46,11.43081,12.04719,13.01481,14.77119,18.27988,11.9807,9.754125,10.46781,11.4415,12.05738,13.03113,14.79813,18.358
2/25/2013,1487.85,18.99,14.4642,13.03231,14.27713,15.12213,16.2765,18.44,22.58488,15.0487,11.9105,13.04763,14.29488,15.13888,16.30013,18.47362,22.69919
2/26/2013,1496.94,16.87,14.7366,12.54438,13.69769,14.47269,15.54481,17.53963,21.37181,14.4242,11.52581,12.55581,13.71113,14.48538,15.56269,17.56581,21.43281
2/27/2013,1515.99,14.73,13.0085,10.44988,11.3485,11.92363,12.85438,14.55919,18.07881,11.877,9.877313,10.45531,11.357,11.93169,12.86788,14.58231,18.14863
2/28/2013,1514.68,15.51,13.1606,10.52063,11.46363,12.06788,13.04963,14.86288,18.68138,12.0315,9.906313,10.52581,11.47163,12.07538,13.06219,14.88431,18.74488
3/1/2013,1518.2,15.36,13.4531,10.67663,11.69081,12.34381,13.39413,15.351,19.50431,12.2672,9.979,10.68488,11.703,12.35538,13.41319,15.38281,19.59388
3/4/2013,1525.2,14.01,12.9533,10.11031,11.03781,11.61619,12.55281,14.237,17.73569,11.5641,9.494125,10.11769,11.0465,11.62463,12.5665,14.26063,17.81181
3/5/2013,1539.79,13.48,12.4635,9.664375,10.4375,10.92263,11.77688,13.29919,16.56038,10.8635,9.264625,9.673125,10.44569,10.93038,11.79081,13.32569,16.62719
